Video_id,Is_Reply,Parent_Comment_ID,Comment_ID,Channel_ID,Display Name,Comment Text,Likes,Timestamp,cleaned_comment,cleaned_comment_for_sentiment,mentioned_products,language,is_english,sentiment_label,product_related
VNs1lW8t4hw,TRUE,UgwhXESxZPrUooPDGSl4AaABAg,UgwhXESxZPrUooPDGSl4AaABAg.A2amuH_IgM-A3B4MYaCDtz,UCLOGiwFwpPpF2fZRWQwvSMA,@bigloo106,"This installer is didn't wоrk nоw, а new version was published on my channel",1,2024-05-08T15:11:03Z,This installer is didnt wоrk nоw а new version was published on my channel,this installer is didnt wоrk nоw а new version was published on my channel,[],en,TRUE,negative,TRUE
VNs1lW8t4hw,TRUE,UgwoJUXyj_YWvoNDdNh4AaABAg,UgwoJUXyj_YWvoNDdNh4AaABAg.A2aK22WyM46AE_58F5fiEj,UC5mXy3VlBaLczEibwEWm9sQ,@anjaradic9750,"Same here. I get a little frustrated when I see that people get amazing results with Dalle and Midjourney I would say a little more effortlessly than I do with Firefly, but maybe I just need to get better at prompts. Either way, I'm not giving up.",1,2025-02-15T18:04:11Z,Same here I get a little frustrated when I see that people get amazing results with Dalle and Midjourney I would say a little more effortlessly than I do with Firefly but maybe I just need to get better at prompts Either way Im not giving up,same here i get a little frustrated when i see that people get amazing results with dalle and midjourney i would say a little more effortlessly than i do with [product] but maybe i just need to get better at prompts either way im not giving up,['firefly'],en,TRUE,negative,TRUE
VNs1lW8t4hw,FALSE,,Ugy9DMOE6Or5fxwzNyt4AaABAg,UCbf7bQ4iojnM_-kIwJ6B7Pg,@someguy6966,I swear they used to have a feature like this in Illustrator. Where did it go??,2,2024-04-23T21:51:11Z,I swear they used to have a feature like this in Illustrator Where did it go,i swear they used to have a feature like this in [product] where did it go,['illustrator'],en,TRUE,neutral,TRUE
VNs1lW8t4hw,FALSE,,Ugxh7B2s0kOj4BhG6qZ4AaABAg,UC1OHeoRccG-AXbS5xY1AB7w,@albezar,I wonder if the Photoshop Firefly has the exact same options as the Adobe Firefly? which one to use to get the best out of it? any thought on that?,0,2024-04-23T19:40:58Z,I wonder if the Photoshop Firefly has the exact same options as the Adobe Firefly which one to use to get the best out of it any thought on that,i wonder if the [product] [product] has the exact same options as the adobe [product] which one to use to get the best out of it any thought on that,"['firefly', 'photoshop']",en,TRUE,neutral,TRUE
VNs1lW8t4hw,TRUE,Ugxh7B2s0kOj4BhG6qZ4AaABAg,Ugxh7B2s0kOj4BhG6qZ4AaABAg.A2_wKLvTIUuA2khdfoqxJL,UCelpdp01Wg2fRuqR6eudlJg,@petersolomon5227,"Elements of Adobe’s Firefly are found in Photoshop Beta 2024. This is free to use, but restricted small composition sizes to generate images. Given this you may need to use a third party app’ to upscale generated images. 

For the full Adobe Firefly suite of apps, or tools, the consumer pays a monthly fee that includes hundreds of credits. These credits equal the number of images generated. 

Some say it is only a matter of time before Adobe release Firefly for After Effects. AE’s Content Aware Fill is a hint of what is to come.",0,2024-04-28T00:04:19Z,Elements of Adobes Firefly are found in Photoshop Beta 2024 This is free to use but restricted small composition sizes to generate images Given this you may need to use a third party app to upscale generated images For the full Adobe Firefly suite of apps or tools the consumer pays a monthly fee that includes hundreds of credits These credits equal the number of images generated Some say it is only a matter of time before Adobe release Firefly for After Effects AEs Content Aware Fill is a hint of what is to come,elements of adobes [product] are found in [product] beta 2024 this is free to use but restricted small composition sizes to generate images given this you may need to use a third party app to upscale generated images for the full adobe [product] suite of apps or tools the consumer pays a monthly fee that includes hundreds of credits these credits equal the number of images generated some say it is only a matter of time before adobe release [product] for [product] aes content aware fill is a hint of what is to come,"['firefly', 'after effects', 'photoshop']",en,TRUE,neutral,TRUE
_uo0EfagPfU,TRUE,Ugw2xxhhFZBjnNNT2yZ4AaABAg,Ugw2xxhhFZBjnNNT2yZ4AaABAg.AG7jL7TwOdnAG8vtQVkahQ,UCQrtjkiXec78NEpyTNz-CEA,@Ottershopdesign,"@@theonuts27 I could, with relative ease, make a program that asks an LLM to generate prompts, then copies those prompts over to an AI image generator, repeatedly generating different images, in which case the images would, essentially, create themselves.",1,2025-03-26T21:57:56Z,theonuts27 I could with relative ease make a program that asks an LLM to generate prompts then copies those prompts over to an AI image generator repeatedly generating different images in which case the images would essentially create themselves,theonuts27 i could with relative ease make a program that asks an llm to generate prompts then copies those prompts over to an ai image generator repeatedly generating different images in which case the images would essentially create themselves,[],en,TRUE,neutral,TRUE
_uo0EfagPfU,TRUE,UgzJ6eVvgiWFEEhT56F4AaABAg,UgzJ6eVvgiWFEEhT56F4AaABAg.AFuDbupFooMAG8GfHp1vYS,UCgqVYLxq9B6l4Eu744fitiw,@theonuts27,"​@@Ottershopdesign I get that youre sick with Adobe AI ads, but Firefly is far from ""AI crap"". It's an evolution of tools like Content-Aware Fill, which people have been using since 2010. Plus, it’s trained ethically on Adobe Stock (where it is written clearly in the ToS that you consent to), not some random stolen images. If you’ve ever used Photoshop, you’d probably see how much of a game-changer it is.",1,2025-03-26T15:49:00Z,Ottershopdesign I get that youre sick with Adobe AI ads but Firefly is far from AI crap Its an evolution of tools like ContentAware Fill which people have been using since 2010 Plus its trained ethically on Adobe Stock where it is written clearly in the ToS that you consent to not some random stolen images If youve ever used Photoshop youd probably see how much of a gamechanger it is,ottershopdesign i get that youre sick with adobe ai ads but [product] is far from ai crap its an evolution of tools like contentaware fill which people have been using since 2010 plus its trained ethically on adobe stock where it is written clearly in the tos that you consent to not some random stolen images if youve ever used [product] youd probably see how much of a gamechanger it is,"['firefly', 'photoshop']",en,TRUE,positive,TRUE
v8b-DfuIGGc,FALSE,,Ugzp1XjqLCuqHuWjLDt4AaABAg,UCS6Y8ohRkvF4I2NlH9bpGrw,@Pyranders,"Alternatively, try Gimp or Photopea, save yourself 275 dollars a year, and actually have full rights to the things you make.",0,2024-11-21T20:36:51Z,Alternatively try Gimp or Photopea save yourself 275 dollars a year and actually have full rights to the things you make,alternatively try gimp or photopea save yourself 275 dollars a year and actually have full rights to the things you make,[],en,TRUE,negative,TRUE
UlnHTdGVAvk,FALSE,,UgyYxycdpPaEa1GEbhx4AaABAg,UC0HXMpI24ADJuO5xf_CvjFQ,@Calvinlinz,Whoa.. available for public now????,0,2024-10-14T13:47:02Z,Whoa available for public now,whoa available for public now,[],en,TRUE,positive,TRUE
mAxDOqGHTLo,FALSE,,Ugwk7AWCrxnl-UX1wUZ4AaABAg,UCM2fGUm3r9R3PE9sbSm1wng,@rbaezd,"Discontinuation of Generative Workspace in Photoshop Beta

What a tremendous problem you have created for us, the users of the Generative Workspace in Photoshop Beta. I have been working intensively since November 2024, and I have accumulated over a thousand images — each carefully crafted with prompts, composition references, style guidelines, and more. And now, without warning, you’ve decided to discontinue this essential feature and redirect us to Firefly Web?

To make matters worse, our entire work history is being deleted, and we’re given a deadline to download everything. Sure, we can retrieve the images, but what about the prompts we used? What about the reference images — those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file? 

Firefly only accepts Photoshop Web version for post edition. I rather to use the professional version in my Mac!

I have been using Photoshop since its very first version. Never before have I witnessed such a disheartening and disruptive decision. I have fiercely defended Photoshop and Adobe over the years, even when colleagues suggested I switch to other technologies. Now, I’m left questioning everything.

I honestly don’t know what I’ll do next, but I am seriously reconsidering my trust in Adobe. And with me, I may take the many students to whom I had enthusiastically recommended the Generative Workspace.",0,2025-05-31T10:58:56Z,Discontinuation of Generative Workspace in Photoshop Beta What a tremendous problem you have created for us the users of the Generative Workspace in Photoshop Beta I have been working intensively since November 2024 and I have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more And now without warning youve decided to discontinue this essential feature and redirect us to Firefly Web To make matters worse our entire work history is being deleted and were given a deadline to download everything Sure we can retrieve the images but what about the prompts we used What about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file Firefly only accepts Photoshop Web version for post edition I rather to use the professional version in my Mac I have been using Photoshop since its very first version Never before have I witnessed such a disheartening and disruptive decision I have fiercely defended Photoshop and Adobe over the years even when colleagues suggested I switch to other technologies Now Im left questioning everything I honestly dont know what Ill do next but I am seriously reconsidering my trust in Adobe And with me I may take the many students to whom I had enthusiastically recommended the Generative Workspace,discontinuation of generative workspace in [product] beta what a tremendous problem you have created for us the users of the generative workspace in [product] beta i have been working intensively since november 2024 and i have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more and now without warning youve decided to discontinue this essential feature and redirect us to [product] web to make matters worse our entire work history is being deleted and were given a deadline to download everything sure we can retrieve the images but what about the prompts we used what about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file [product] only accepts [product] web version for post edition i rather to use the professional version in my mac i have been using [product] since its very first version never before have i witnessed such a disheartening and disruptive decision i have fiercely defended [product] and adobe over the years even when colleagues suggested i switch to other technologies now im left questioning everything i honestly dont know what ill do next but i am seriously reconsidering my trust in adobe and with me i may take the many students to whom i had enthusiastically recommended the generative workspace,"['firefly', 'photoshop']",en,TRUE,negative,TRUE
mAxDOqGHTLo,FALSE,,UgyJ7O9-jUfnMkKgH5R4AaABAg,UCM2fGUm3r9R3PE9sbSm1wng,@rbaezd,"Subject: A Deep Concern Regarding the Discontinuation of Generative Workspace in Photoshop Beta

What a tremendous problem you have created for us, the users of the Generative Workspace in Photoshop Beta. I have been working intensively since November 2024, and I have accumulated over a thousand images — each carefully crafted with prompts, composition references, style guidelines, and more. And now, without warning, you’ve decided to discontinue this essential feature and redirect us to Firefly Web?

To make matters worse, our entire work history is being deleted, and we’re given a deadline to download everything. Sure, we can retrieve the images, but what about the prompts we used? What about the reference images — those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file? 

Firefly only accepts Photoshop Web version for post edition. I rather to use the professional version in my Mac!

I have been using Photoshop since its very first version. Never before have I witnessed such a disheartening and disruptive decision. I have fiercely defended Photoshop and Adobe over the years, even when colleagues suggested I switch to other technologies. Now, I’m left questioning everything.

I honestly don’t know what I’ll do next, but I am seriously reconsidering my trust in Adobe. And with me, I may take the many students to whom I had enthusiastically recommended the Generative Workspace.",0,2025-05-31T10:58:13Z,Subject: A Deep Concern Regarding the Discontinuation of Generative Workspace in Photoshop Beta What a tremendous problem you have created for us the users of the Generative Workspace in Photoshop Beta I have been working intensively since November 2024 and I have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more And now without warning youve decided to discontinue this essential feature and redirect us to Firefly Web To make matters worse our entire work history is being deleted and were given a deadline to download everything Sure we can retrieve the images but what about the prompts we used What about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file Firefly only accepts Photoshop Web version for post edition I rather to use the professional version in my Mac I have been using Photoshop since its very first version Never before have I witnessed such a disheartening and disruptive decision I have fiercely defended Photoshop and Adobe over the years even when colleagues suggested I switch to other technologies Now Im left questioning everything I honestly dont know what Ill do next but I am seriously reconsidering my trust in Adobe And with me I may take the many students to whom I had enthusiastically recommended the Generative Workspace,subject: a deep concern regarding the discontinuation of generative workspace in [product] beta what a tremendous problem you have created for us the users of the generative workspace in [product] beta i have been working intensively since november 2024 and i have accumulated over a thousand images each carefully crafted with prompts composition references style guidelines and more and now without warning youve decided to discontinue this essential feature and redirect us to [product] web to make matters worse our entire work history is being deleted and were given a deadline to download everything sure we can retrieve the images but what about the prompts we used what about the reference images those small yet meaningful thumbnails that helped us remember which inspirations corresponded to each file [product] only accepts [product] web version for post edition i rather to use the professional version in my mac i have been using [product] since its very first version never before have i witnessed such a disheartening and disruptive decision i have fiercely defended [product] and adobe over the years even when colleagues suggested i switch to other technologies now im left questioning everything i honestly dont know what ill do next but i am seriously reconsidering my trust in adobe and with me i may take the many students to whom i had enthusiastically recommended the generative workspace,"['firefly', 'photoshop']",en,TRUE,negative,TRUE
q1xuCZ1YhDI,TRUE,UgxLro5O07US-ctQmUp4AaABAg,UgxLro5O07US-ctQmUp4AaABAg.A9_j52weK4vA9hCCIBsXQb,UC9SdL205VgUDez89CEYOWIQ,@TedsLittleDream,Now you can easily add 3D environment or monster in there 👀,0,2024-10-17T15:02:51Z,Now you can easily add 3D environment or monster in there :eyes:,now you can easily add 3d environment or monster in there :eyes:,[],en,TRUE,positive,TRUE
kgNtDihZiRo,TRUE,UgyroTt9_hljOsSPWBp4AaABAg,UgyroTt9_hljOsSPWBp4AaABAg.AAAiggMDpZgAForvAYv9XG,UCLrOlYFd7T63Z0vD4dTjv1Q,@laourse1751,"@utasora  There is a big difference between using generated fills in small spaces and then polishing it, and making those god awfull ai generated images you see in this short.",0,2025-03-18T17:39:10Z,utasora There is a big difference between using generated fills in small spaces and then polishing it and making those god awfull ai generated images you see in this short,utasora there is a big difference between using generated fills in small spaces and then polishing it and making those god awfull ai generated images you see in this short,[],en,TRUE,negative,TRUE
kgNtDihZiRo,FALSE,,UgzQnhiYeocnZkzfNgN4AaABAg,UCAv31OHE7UtNoTX-4kn0mrw,@torrmelling,"unless and until adobe offers photoshop as a standalone software title without a cloud subscription, I will NEVER use it again. shame on adobe's greed!",0,2024-10-16T14:39:29Z,unless and until adobe offers photoshop as a standalone software title without a cloud subscription I will NEVER use it again shame on adobes greed,unless and until adobe offers [product] as a standalone software title without a cloud subscription i will never use it again shame on adobes greed,['photoshop'],en,TRUE,negative,TRUE
1r4KiZf_qFY,FALSE,,Ugya29VhEKR4osWdSzd4AaABAg,UCne3pbEHTly2hgKsAbm1njA,@SkArifHossain,the distraction removal tool is indeed an awesome tool :),0,2024-10-15T08:50:20Z,the distraction removal tool is indeed an awesome tool :,the distraction removal tool is indeed an awesome tool :,[],en,TRUE,positive,TRUE
ispZrWjL1_8,FALSE,,UgywkpJbywSUzfgzh7N4AaABAg,UC_f2mc1UX2-rDoZ7JjNLgTw,@stephyfung,Try out Adobe Substance 3D Viewer here: https://adobe.ly/3dsubstance,2,2024-10-23T12:13:31Z,Try out Adobe Substance 3D Viewer here:,try out adobe substance 3d viewer here:,[],en,TRUE,neutral,TRUE
ispZrWjL1_8,FALSE,,UgyyF4yU4WrRako5qNF4AaABAg,UCl-4nzxBgM8-ndfiD1r5qIA,@bangchantupatron6673,The quality is so good ngl,4,2024-10-14T19:12:20Z,The quality is so good ngl,the quality is so good ngl,[],en,TRUE,positive,TRUE
ispZrWjL1_8,TRUE,UgyyF4yU4WrRako5qNF4AaABAg,UgyyF4yU4WrRako5qNF4AaABAg.A9_vMwN3xCzA9bUXrM0gnA,UC_f2mc1UX2-rDoZ7JjNLgTw,@stephyfung,it's pretty good,0,2024-10-15T09:47:38Z,its pretty good,its pretty good,[],en,TRUE,positive,TRUE
mnduFq3WPVQ,FALSE,,UgxTpaUWJbzgUq7OCnx4AaABAg,UCl6wq7BcDL9numiM-qzlaaA,@bobbryan6743,Either I'm blind or there is no 'create new action' button? Where is it?,1,2025-04-27T04:20:17Z,Either Im blind or there is no create new action button Where is it,either im blind or there is no create new action button where is it,[],en,TRUE,neutral,TRUE
mnduFq3WPVQ,FALSE,,UgylV1wQ-2VpAGb1kkZ4AaABAg,UCwwqhDj0FWqvs3CXkHO8bVw,@This_Just_N,Feature tree?,0,2025-04-25T05:38:53Z,Feature tree,feature tree,[],en,TRUE,neutral,TRUE
mnduFq3WPVQ,FALSE,,Ugy67w-Zn14l0ud9JuJ4AaABAg,UCTWdjVo-jywlhD0rhUc3JaA,@yarikar,Woha that's actually a great update!,2,2025-04-24T13:14:51Z,Woha thats actually a great update,woha thats actually a great update,[],en,TRUE,positive,TRUE
cqr6Mmsr6vE,FALSE,,Ugwr2fWl7fEoiiKbmkp4AaABAg,UCqcE2vhmARR8zde7g6uWqiA,@virtual.harry_,(Your device isn't compatible with this version) I am getting this on my phone what should I do? Solution plzz..,3,2025-06-11T04:30:46Z,Your device isnt compatible with this version I am getting this on my phone what should I do Solution plzz,your device isnt compatible with this version i am getting this on my phone what should i do solution plzz,[],en,TRUE,neutral,TRUE
cqr6Mmsr6vE,TRUE,Ugwr2fWl7fEoiiKbmkp4AaABAg,Ugwr2fWl7fEoiiKbmkp4AaABAg.AJDKGFGwAR0AJH0v8Zy_H2,UCVGNuPEHuoQCUcuJl7BLxIw,@MrNghiChannel,"The error “Your device is not compatible with this version” is usually caused by the following reasons:
Android Version: The app may require a higher version than the Android version of your device. You may need to check and update your device's Android version.

1. Hardware Requirements: The app may require certain hardware specifications to run (for example, a specific processor or graphics unit). If your device does not meet these requirements, you may receive this error.

2. Device Compatibility: The app developer may have made the app compatible with certain device models. If your device is not on this list, you may not be allowed to download the app.

3. Google Play Country: The app may be available in certain countries. If the country in your device's Google Play account is outside the app's distribution region, you may receive an incompatibility error.

4. Google Play Not Updated: Sometimes the Google Play Store app itself may not be updated, which can lead to incompatibility issues. You can update the Play Store and try again.
You can update your device's software to resolve this issue.

Additionally, in Google Play Apps, it is up to the app developer to determine whether the app is compatible with your device. You need to communicate this issue to the application developer.",1,2025-06-12T14:58:42Z,The error Your device is not compatible with this version is usually caused by the following reasons: Android Version: The app may require a higher version than the Android version of your device You may need to check and update your devices Android version 1 Hardware Requirements: The app may require certain hardware specifications to run for example a specific processor or graphics unit If your device does not meet these requirements you may receive this error 2 Device Compatibility: The app developer may have made the app compatible with certain device models If your device is not on this list you may not be allowed to download the app 3 Google Play Country: The app may be available in certain countries If the country in your devices Google Play account is outside the apps distribution region you may receive an incompatibility error 4 Google Play Not Updated: Sometimes the Google Play Store app itself may not be updated which can lead to incompatibility issues You can update the Play Store and try again You can update your devices software to resolve this issue Additionally in Google Play Apps it is up to the app developer to determine whether the app is compatible with your device You need to communicate this issue to the application developer,the error your device is not compatible with this version is usually caused by the following reasons: android version: the app may require a higher version than the android version of your device you may need to check and update your devices android version 1 hardware requirements: the app may require certain hardware specifications to run for example a specific processor or graphics unit if your device does not meet these requirements you may receive this error 2 device compatibility: the app developer may have made the app compatible with certain device models if your device is not on this list you may not be allowed to download the app 3 google play country: the app may be available in certain countries if the country in your devices google play account is outside the apps distribution region you may receive an incompatibility error 4 google play not updated: sometimes the google play store app itself may not be updated which can lead to incompatibility issues you can update the play store and try again you can update your devices software to resolve this issue additionally in google play apps it is up to the app developer to determine whether the app is compatible with your device you need to communicate this issue to the application developer,[],en,TRUE,neutral,TRUE
iIot2bSu2k4,FALSE,,UgxDNxP2xJWr6eZqzxd4AaABAg,UC4zM5yy8h859wfuydm8q76A,@TristanSmith99,Hate this app. Photoshop express is so mich better. Of course they disabled most of the features I use today which is how I found out about it. Love the video thou,0,2025-06-17T22:37:14Z,Hate this app Photoshop express is so mich better Of course they disabled most of the features I use today which is how I found out about it Love the video thou,hate this app [product] express is so mich better of course they disabled most of the features i use today which is how i found out about it love the video thou,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,FALSE,,Ugzmr7UIWLrTd5WwHRZ4AaABAg,UCeJ6WXqVPKC3pAS--0HmfOA,@MisanthropicWarlock,Just tried it and it is hideous! I would pay for just Photoshop Touch for Android 15. :/,0,2025-06-07T02:05:38Z,Just tried it and it is hideous I would pay for just Photoshop Touch for Android 15 :,just tried it and it is hideous i would pay for just [product] touch for android 15 :,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,FALSE,,Ugw58_l2Vq9aveC3Ezt4AaABAg,UCoFN8dALK76tM7hY8eICv2w,@zawil25,"Why is Photoshop Beta not available on Samsung tablets like the Galaxy Tab S8 Ultra? This makes no sense.

We’re talking about a powerful flagship tablet with a massive screen and stylus support – a perfect device for creative work. Yet Adobe only supports phones for now?

No serious work can be done on a small phone screen. Meanwhile, professional users with premium tablets are locked out of the beta. It’s extremely frustrating to see such hardware go to waste because of artificial limitations. Tablets like the S8 Ultra are far more capable than most smartphones.",0,2025-06-05T17:34:29Z,Why is Photoshop Beta not available on Samsung tablets like the Galaxy Tab S8 Ultra This makes no sense Were talking about a powerful flagship tablet with a massive screen and stylus support a perfect device for creative work Yet Adobe only supports phones for now No serious work can be done on a small phone screen Meanwhile professional users with premium tablets are locked out of the beta Its extremely frustrating to see such hardware go to waste because of artificial limitations Tablets like the S8 Ultra are far more capable than most smartphones,why is [product] beta not available on samsung tablets like the galaxy tab s8 ultra this makes no sense were talking about a powerful flagship tablet with a massive screen and stylus support a perfect device for creative work yet adobe only supports phones for now no serious work can be done on a small phone screen meanwhile professional users with premium tablets are locked out of the beta its extremely frustrating to see such hardware go to waste because of artificial limitations tablets like the s8 ultra are far more capable than most smartphones,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,TRUE,Ugw58_l2Vq9aveC3Ezt4AaABAg,Ugw58_l2Vq9aveC3Ezt4AaABAg.AJ-HB3XkxIPAKlwOQeCva8,UCBL3gSqxxDYvP4WOMOTcfGg,@smileysmultimedia,"Adobe has been like that for years. The primary explanation for it is that there are many variations of Android tablets and that makes it harder for them to program for Android tablets. Where as the coding for Apple products is more unified and easier for them to target and program for.

But I'm there with you. I've had an earlier 2011/12 version of the Galaxy Tab and recently bought the more updated version. It doesn't surprise me they continue not to put much effort or focus into Android tablets. But yeah one would hope they would start to look at the top 5 or so Android tablets and at least program their apps for those.",0,2025-07-19T20:57:30Z,Adobe has been like that for years The primary explanation for it is that there are many variations of Android tablets and that makes it harder for them to program for Android tablets Where as the coding for Apple products is more unified and easier for them to target and program for But Im there with you Ive had an earlier 201112 version of the Galaxy Tab and recently bought the more updated version It doesnt surprise me they continue not to put much effort or focus into Android tablets But yeah one would hope they would start to look at the top 5 or so Android tablets and at least program their apps for those,adobe has been like that for years the primary explanation for it is that there are many variations of android tablets and that makes it harder for them to program for android tablets where as the coding for apple products is more unified and easier for them to target and program for but im there with you ive had an earlier 201112 version of the galaxy tab and recently bought the more updated version it doesnt surprise me they continue not to put much effort or focus into android tablets but yeah one would hope they would start to look at the top 5 or so android tablets and at least program their apps for those,[],en,TRUE,neutral,TRUE
iIot2bSu2k4,FALSE,,UgzTtjj5QrUvebWHh_J4AaABAg,UCgl3oM3wjQzJitDqVjQG2-g,@marjakivinen4464,"I was flabbergasted to see how many features the Photoshop on Android DIDN'T include. After using Photoshop on PC for several years, I was really dissapointed to see that the Android counterpart does not have even the basic features in it. Generative stuff and retouching is cool and all of course",0,2025-06-05T06:18:17Z,I was flabbergasted to see how many features the Photoshop on Android DIDNT include After using Photoshop on PC for several years I was really dissapointed to see that the Android counterpart does not have even the basic features in it Generative stuff and retouching is cool and all of course,i was flabbergasted to see how many features the [product] on android didnt include after using [product] on pc for several years i was really dissapointed to see that the android counterpart does not have even the basic features in it generative stuff and retouching is cool and all of course,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,FALSE,,UgzRiQqd4xsaipMTYsl4AaABAg,UCWgejd3Ml5vjtiFLyI5jcOA,@bishop7534,This wll be an app that I'll be using a lot. There are so many cool features that will allow me to edit more.,2,2025-06-04T17:47:56Z,This wll be an app that Ill be using a lot There are so many cool features that will allow me to edit more,this wll be an app that ill be using a lot there are so many cool features that will allow me to edit more,[],en,TRUE,positive,TRUE
iIot2bSu2k4,FALSE,,UgxhimyfuqaH_mc4hqp4AaABAg,UCpnqhWDQPJMG8vn7sdD--Ew,@FormJune,"It's just Photoshop express, not even close to desktop version",1,2025-06-04T11:38:46Z,Its just Photoshop express not even close to desktop version,its just [product] express not even close to desktop version,['photoshop'],en,TRUE,negative,TRUE
iIot2bSu2k4,TRUE,UgxhimyfuqaH_mc4hqp4AaABAg,UgxhimyfuqaH_mc4hqp4AaABAg.AIx3fo457vhAKlvFaOjypT,UCBL3gSqxxDYvP4WOMOTcfGg,@smileysmultimedia,"I disagree I have 2 or 3 of the other Photoshop apps. This beta looks like it combines what the others do better into one singular app. Some of the primary things we do in the desktop app appear to be available here in this beta app. Selecting, layer creation, masking, hue and saturation, fill and generative fill, adding text ect. By the time they launch this officially it will probably make the other Ps apps unnecessary.

After watching a few videos on this app the one thing I would prefer to see is being able to set precise Height and Width when resizing; but the resize templates are a good start. Oh and Android Galaxy Tab friendly for those of us that like more real-estate.",0,2025-07-19T20:47:33Z,I disagree I have 2 or 3 of the other Photoshop apps This beta looks like it combines what the others do better into one singular app Some of the primary things we do in the desktop app appear to be available here in this beta app Selecting layer creation masking hue and saturation fill and generative fill adding text ect By the time they launch this officially it will probably make the other Ps apps unnecessary After watching a few videos on this app the one thing I would prefer to see is being able to set precise Height and Width when resizing but the resize templates are a good start Oh and Android Galaxy Tab friendly for those of us that like more realestate,i disagree i have 2 or 3 of the other [product] apps this beta looks like it combines what the others do better into one singular app some of the primary things we do in the desktop app appear to be available here in this beta app selecting layer creation masking hue and saturation fill and generative fill adding text ect by the time they launch this officially it will probably make the other ps apps unnecessary after watching a few videos on this app the one thing i would prefer to see is being able to set precise height and width when resizing but the resize templates are a good start oh and android galaxy tab friendly for those of us that like more realestate,['photoshop'],en,TRUE,neutral,TRUE
iIot2bSu2k4,FALSE,,UgzISSsCFmmRT5zAuXF4AaABAg,UClH-KpveOLJszChWRfFmPfQ,@Photoshop,Thanks for the great walkthrough and exploring what’s possible with Photoshop for Android (beta)! ✨,21,2025-06-03T19:15:31Z,Thanks for the great walkthrough and exploring whats possible with Photoshop for Android beta :sparkles:,thanks for the great walkthrough and exploring whats possible with [product] for android beta :sparkles:,['photoshop'],en,TRUE,positive,TRUE
iIot2bSu2k4,TRUE,UgzISSsCFmmRT5zAuXF4AaABAg,UgzISSsCFmmRT5zAuXF4AaABAg.AIvJ9K3w_G6AJVTJOKqma8,UCbp9OUQSJT2BhBV421LkE4g,@KateHikes666,It's not good enough the only og app which still performs better than 90% of editing app is Ps touch please release the source code publicly it's impossible to use it on 64bit only devices. Only source code will allow devs to mod it for 64 bit devices,0,2025-06-18T05:36:11Z,Its not good enough the only og app which still performs better than 90 of editing app is Ps touch please release the source code publicly its impossible to use it on 64bit only devices Only source code will allow devs to mod it for 64 bit devices,its not good enough the only og app which still performs better than 90 of editing app is ps touch please release the source code publicly its impossible to use it on 64bit only devices only source code will allow devs to mod it for 64 bit devices,[],en,TRUE,negative,TRUE
iIot2bSu2k4,TRUE,UgxhpI3azZUzSWqhCg54AaABAg,UgxhpI3azZUzSWqhCg54AaABAg.AIubWKRCkOJAIufg_V1nY9,UCbfr3DiwvCeardiFLp2i-Uw,@LucienSabre,The new thing is that this is the actual Photoshop and not Photoshop Express. 🙂,5,2025-06-03T13:21:56Z,The new thing is that this is the actual Photoshop and not Photoshop Express :slightly_smiling_face:,the new thing is that this is the actual [product] and not [product] express :slightly_smiling_face:,['photoshop'],en,TRUE,neutral,TRUE
iIot2bSu2k4,TRUE,UgxhpI3azZUzSWqhCg54AaABAg,UgxhpI3azZUzSWqhCg54AaABAg.AIubWKRCkOJAJJzMBCnoXQ,UCTSDr0bgki0kigZHWKZBKSw,@petipalotai639,​@@LucienSabreThere was an original Photoshop. Maybe it just stopped working a while ago. Because I couldn't find it either.,0,2025-06-13T18:34:02Z,LucienSabreThere was an original Photoshop Maybe it just stopped working a while ago Because I couldnt find it either,luciensabrethere was an original [product] maybe it just stopped working a while ago because i couldnt find it either,['photoshop'],en,TRUE,neutral,TRUE
iIot2bSu2k4,TRUE,UgxhpI3azZUzSWqhCg54AaABAg,UgxhpI3azZUzSWqhCg54AaABAg.AIubWKRCkOJAJK-jMoIb9m,UCbfr3DiwvCeardiFLp2i-Uw,@LucienSabre,"⁠@@petipalotai639 You couldn’t find it because there wasn’t. The actual Photoshop CC was never on Android until now, it has only ever been Photoshop Express….which is still an “original” version — and likely the reason why you’re mixing up the two and remembering incorrectly.",1,2025-06-13T18:46:04Z,petipalotai639 You couldnt find it because there wasnt The actual Photoshop CC was never on Android until now it has only ever been Photoshop Expresswhich is still an original version and likely the reason why youre mixing up the two and remembering incorrectly,petipalotai639 you couldnt find it because there wasnt the actual [product] cc was never on android until now it has only ever been [product] expresswhich is still an original version and likely the reason why youre mixing up the two and remembering incorrectly,['photoshop'],en,TRUE,neutral,TRUE
